text_id,text_clean,topic,label
4-3136,iran itu syiah suriah itu syiah lebanon itu syiah hamas itu syiah islam aliran syiah itu lebih pemberani dari pada sunni sekarang indonistan banyak pendukung hamas yang syiah,Syiah,0
4-3137,assalamualaikum bapak ibu kk khusus nya yang ada di grup ini semua pasti marah marah dengan postingan yang saya buat ustadz ustadz salafi tapi sumpah saya tidak pernah mengedit ustadz kalian itu saya ambil dari postingan postingan yang ada digrup ini mohon maaf jika saya banyak salah poin 2 saya tidak akan memberikan postingan yang membuat hati anda sakit jika kalian tidak menghina kami dengan mengedit ulama aswaja ahlu sunnah waljamaah diedit dengan syiah laknatulah apalahi dengan zionisme dan kalian tidak boleh menghina amalan amalan kami seperti seperti memperingati kelahiran nabi muhammad saw khusus nya jika menurut kalian itu bid ah sudah katakan dihati anda saja jangan teriak di mimbar mimbar dan sering mendengar ahlu bid ah kuburiyun masuk neraka itu gak boleh sama saja kalian membuat gaduh dan bisa saja perang saudara ini yang yang saya tidak mau sebenarnya saya itu sayang sama kalian walaikumsalam warahmatullahi wabarakatuh,Syiah,1
4-3138,perubahan iklim makin mengkhawatirkan ya sebuah riset bahkan menunjukkan bahwa akan ada miliaran orang menjadi pengungsi sebagai dampak dari perubahan iklim yang semakin menjadi seperti apa simak yuk hasil risetnya,Rohingya,0
4-3139,rohingya makan enak secara gratis warga indonesia harus banting tulang baru bisa makan,Rohingya,0
4-314,rumah bersejarah dengan dinding papan dan alas terakota yang kini berusia 103 tahun tetap tegar berdiri sebagai saksi bisu peristiwa kemerdekaan indonesia terletak di dusun kalijaya i desa rengasdengklok utara kabupaten karawang rumah sejarah djiauw kie siong menggambarkan kejadian bersejarah pada 15 agustus 1945 tempat di mana sukarni kartodiwirjo dan tokoh pemuda menculik soekarno dan hatta memaksa mereka memproklamasikan kemerdekaan hari ini rumah itu dihuni oleh janto djoewari dan terus menjadi pusat perhatian khususnya pada jumat 15 12 2023 saat masyarakat dengan penuh antusias menyambut kedatangan calon presiden 2024 ganjar pranowo rumah bersejarah dengan dinding papan dan alas terakota yang kini berusia 103 tahun tetap tegar berdiri sebagai saksi bisu peristiwa kemerdekaan indonesia terletak di dusun kalijaya i desa rengasdengklok utara kabupaten karawang rumah sejarah djiauw kie siong menggambarkan kejadian bersejarah pada 15 agustus 1945 tempat di mana sukarni kartodiwirjo dan tokoh pemuda menculik soekarno dan hatta memaksa mereka memproklamasikan kemerdekaan hari ini rumah itu dihuni oleh janto djoewari dan terus menjadi pusat perhatian khususnya pada jumat 15 12 2023 saat masyarakat dengan penuh antusias menyambut kedatangan calon presiden 2024 ganjar pranowo,Disabilitas,0
4-3140,kitab akidah syiah dengan syarah sunni tajrid i tiqad adalah esensi akidah syiah imamiyah melalui lensa filsafat yang diukir oleh alim syiah masyhur al failsuf nashrudin thusi membahas pembuktian eksistensi dan sifat sifat ilahiyah membahas keuniversalan nubuwah nabi muhammad keagungan mukjizat al quran serta menyoroti kekhususan imam ali sebagai khilafah ma shumnya imamah dan konsep kebangkitan jasmani ada enam bagian besar di dalamnya yang meliputi umur ammah jauhar dan aradh ilahiyat nubuwah imamah dan al ma ad judul syarh tajridul qawaid vol 2 jilid mualif muhammad al babirti al maturidi al hanafi w 786 h kertas putih tebal 1060 hlm sampul hard cover penerbit dar rayahin wa 081224497279,Syiah,0
4-3141,imam mahdi gadungan keturunan imigran yaman elektabilitasnya mencret,Rohingya,0
4-3142,emang terbukti negara syiah iran sampai detik ini cuma koar2 perang dengan zionis yahudi kalupun melawan lewat proxy hizbullah dan houthi itu cuma seper sekian kecil,"Syiah, Jewish",0
4-3143,fakta indo jusuf kalla eropa terima jutaan pengungsi masa kita tak bisa terima ribuan rohingya wakil presiden ri ke 10 dan ke 12 jusuf kalla jk mengomentari terkait masuknya gelombang pengungsi rohingya ke indonesia jk menyinggung bahwa negara negara di eropa menerima jutaan pengungsi kalau di eropa saja pengungsi itu diterima jutaan masa kita ribuan tidak bisa menerimanya kata jk setelah menghadiri pengukuhan wali nanggroe aceh di dpr aceh seperti dilansir detik jumat 15 12 2023 jk juga sempat menyinggung sila kedua pancasila yang menyebutkan bahwa kemanusiaan yang adil dan beradab mereka pengungsi juga harus menyesuaikan diri dengan adat istiadat di sini jelasnya lebih lanjut jk mengatakan indonesia pernah dihormati saat menampung pengungsi vietnam dengan alasan kemanusiaan para pengungsi disebut merupakan orang orang susah dulu kita menampung 250 ribu pengungsi vietnam dan itu indonesia sangat dihormati ujarnya jakarta,Rohingya,0
4-3144,republik chechnya rusia telah memulai proyek pembangunan skala besar untuk menyediakan perumahan bagi pengungsi gaza pemimpin chechnya ramzan kadyrov mengumumkan proyek tersebut pada rabu 10 1 proyek ini yang didanai oleh badan amal regional juga akan memberikan setiap keluarga pengungsi 100 000 rubel 17 juta rupiah untuk membantu mereka memulai hidup baru banyak dari mereka telah mendapatkan pekerjaan di rusia dan kelas bahasa rusia sedang diselenggarakan untuk para pendatang baru cr merindink info pemesanan dm wa 085236144827 republik chechnya rusia telah memulai proyek pembangunan skala besar untuk menyediakan perumahan bagi pengungsi gaza pemimpin chechnya ramzan kadyrov mengumumkan proyek tersebut pada rabu 10 1 proyek ini yang didanai oleh badan amal regional juga akan memberikan setiap keluarga pengungsi 100 000 rubel 17 juta rupiah untuk membantu mereka memulai hidup baru banyak dari mereka telah mendapatkan pekerjaan di rusia dan kelas bahasa rusia sedang diselenggarakan untuk para pendatang baru cr merindink info pemesanan dm wa 085236144827,Rohingya,0
4-3145,imigran yang menetap di puncak bogor menjadi buah bibir masyarakat lokal,Rohingya,0
4-3146,kau sebagai pj gubernur aceh seharusnya mengutamakan wargamu dulu pj gubernur aceh apa kau mau mengkhianati rakyat indonesia dengan membela imigran rohinya apapun alasan mu usir rohinya utamakan warga aceh lewat,Rohingya,0
4-3147,problem epistemologis selekas ia viral secepat itu pula ia menghilang begitulah nasib pemberitaan negatif soal orang orang rohingya yang sempat ramai di negeri kita pada akhir tahun lalu jika sebelumnya dunia maya ramai dengan spekulasi bahwa keamanan negara kita terancam dengan keberadaan mereka maka kini tak ada lagi akun yang membahasnya seagresif dulu karena malu atau transferan tak kunjung tiba saya tak tahu zaman sekarang informasi adalah hal yang paling mudah untuk didapatkan anda bisa mengetikkan topik apa saja dan hampir pasti akan mendapatkan jawaban persoalannya apakah jawaban yang anda terima itu pasti benar inilah problem epistemologis yang menghantui umat muslim di abad ke 21 buat yang belum tahu epistemologi adalah bagian dari filsafat yang membahas bagaimana sebuah pengetahuan itu didapatkan bagaimanapun sumber pengetahuan itu berpengaruh mendapatkan info dari pelaku sejarah berbeda dengan saksi sejarah apalagi dengan mereka yang tak terlibat sama sekali dengan sejarah info rohingya bisa berasal dari bermacam macam sumber ada yang tahu dari video yang ditempelkan dengan narasi entah buatan siapa ada juga yang hanya tahu soal rohingya dari orang tak dikenal yang kebetulan jadi teman perjalanan di pesawat saya sendiri alhamdulillaah pertama kali mendiskusikan soal rohingya pada 2014 dengan maung zarni ph d beliau adalah seorang akademisi asli myanmar yang beragama budha dan kini aktif mengadvokasi rohingya dalam berbagai forum internasional karena aktivismenya itu beliau dilarang kembali ke negerinya sendiri anda dapat menelusuri pemikiran dan sepak terjang beliau di laman situs pribadinya di adakah sama nilainya informan tak dikenal dengan seorang akademisi yang aktivitasnya bisa ditelusuri hingga lebih dari satu dekade ke belakang anda bisa belajar tinju dari mike tyson tapi kalau memilih untuk menimba ilmu dari pedagang rokok di pinggir jalan ya tak akan ada yang mencegah hanya saja hasilnya takkan sama persoalan rohingya untuk sementara alhamdulillaah telah kita lewati tapi selama tradisi intelektual belum ditegakkan maka ke depannya akan muncul fitnah fitnah berikutnya problem epistemologis selekas ia viral secepat itu pula ia menghilang begitulah nasib pemberitaan negatif soal orang orang rohingya yang sempat ramai di negeri kita pada akhir tahun lalu jika sebelumnya dunia maya ramai dengan spekulasi bahwa keamanan negara kita terancam dengan keberadaan mereka maka kini tak ada lagi akun yang membahasnya seagresif dulu karena malu atau transferan tak kunjung tiba saya tak tahu zaman sekarang informasi adalah hal yang paling mudah untuk didapatkan anda bisa mengetikkan topik apa saja dan hampir pasti akan mendapatkan jawaban persoalannya apakah jawaban yang anda terima itu pasti benar inilah problem epistemologis yang menghantui umat muslim di abad ke 21 buat yang belum tahu epistemologi adalah bagian dari filsafat yang membahas bagaimana sebuah pengetahuan itu didapatkan bagaimanapun sumber pengetahuan itu berpengaruh mendapatkan info dari pelaku sejarah berbeda dengan saksi sejarah apalagi dengan mereka yang tak terlibat sama sekali dengan sejarah info rohingya bisa berasal dari bermacam macam sumber ada yang tahu dari video yang ditempelkan dengan narasi entah buatan siapa ada juga yang hanya tahu soal rohingya dari orang tak dikenal yang kebetulan jadi teman perjalanan di pesawat saya sendiri alhamdulillaah pertama kali mendiskusikan soal rohingya pada 2014 dengan maung zarni ph d beliau adalah seorang akademisi asli myanmar yang beragama budha dan kini aktif mengadvokasi rohingya dalam berbagai forum internasional karena aktivismenya itu beliau dilarang kembali ke negerinya sendiri anda dapat menelusuri pemikiran dan sepak terjang beliau di laman situs pribadinya di adakah sama nilainya informan tak dikenal dengan seorang akademisi yang aktivitasnya bisa ditelusuri hingga lebih dari satu dekade ke belakang anda bisa belajar tinju dari mike tyson tapi kalau memilih untuk menimba ilmu dari pedagang rokok di pinggir jalan ya tak akan ada yang mencegah hanya saja hasilnya takkan sama persoalan rohingya untuk sementara alhamdulillaah telah kita lewati tapi selama tradisi intelektual belum ditegakkan maka ke depannya akan muncul fitnah fitnah berikutnya,Rohingya,0
4-3148,jajanan aceh halua dodol meusekat rp5 000 23115 kalian tau ga guyss di banda aceh udah ada store bannafoody toko snack viral dan termurah mau tau store nya dimana jln tgk nyak arief jeulingke kec syiah kuala kota banda aceh yuk jangan lupa kepoin instagram dan tiktok bannafoody ya guyss mau order mau usaha snack juga kami juga lagi open resseler loh guyss dan menangkan reward reward menarik dari bannafoody,Syiah,0
4-3149,inews news tni au terjunkan pesawat untuk awasi perairan laut aceh dari etnis rohingya foto ilustrasi tni angkatan udara au berperan aktif menjaga keamanan wilayah indonesia khususnya di sekitar perairan laut aceh hal ini untuk mengawasi pelanggaran wilayah negara dan pergerakan imigran rohingya dalam hal ini tni au meluncurkan operasi mata elang 23 dengan melibatkan sejumlah pesawat untuk melakukan patroli udara intensif patroli udara tersebut yang dilaksanakan selama dua pekan bergantian difokuskan pada wilayah aceh tujuan utama operasi ini adalah untuk mengawasi pelanggaran batas wilayah dan potensi masuknya pengungsi rohingya melalui jalur laut baca selengkapnya,Rohingya,0
4-315,video pengungsi rohingya bakar bangunan di aceh,Rohingya,0
4-3150,antara damai dan konflik konflik pertikaian perang salah paham selalu terjadi dari tingkatan keluarga lingkungan dan negara banyak orang mengatakan agama membawa missi damai tapi fakta agama apapun pun bisa menghasilkan debat konflik perpecahan jema at muncullah sekte aliran akibat perpecahan contoh ahmadiyah pecah lahore qadiani advent pecah davidian mission advent reform protestan pecah multi tafsir beda paham beda analisa antar sekte selalu ada ayat dlm matius kata aku saya ganti dg agama sangat jelas efek hadirnya agama matius 10 34 36 jangan kamu menyangka bahwa agama datang untuk membawa damai di atas bumi agama datang bukan untuk membawa damai melainkan konflik sebab agama datang untuk memisahkan orang dari ayahnya anak perempuan dari ibunya menantu perempuan dari ibu mertuanya dan musuh orang ialah orang orang seisi rumah nya lukas 12 51 53 kamu menyangka bahwa agama datang untuk membawa damai di atas bumi bukan kata ku kepadamu bukan damai melainkan konflik karena mulai dari sekarang akan ada pertentangan antara lima orang di dalam satu rumah tiga melawan dua dan dua melawan tiga mereka akan saling bertentangan ayah melawan anaknya laki laki dan anak laki laki melawan ayahnya ibu melawan anaknya perempuan dan anak perempuan melawan ibunya ibu mertua melawan menantunya perempuan dan menantu perempuan melawan ibu mertuanya sangat jelas bahwa agama ideologi politik membawa konflik,Ahmadiyah,1
4-3151,yang kemarin aku post ga begitu salah karena di taun 2017 ternyata ya unhcr ini emang pernah ada campur tangannya unchr campur tangan di 2017 krn mereka stateless tapi unhcr ga minta pulau kosong untuk rohingya kek hoax yg kamu bikin kamu sebar hoax dan denial gws deh,Rohingya,0
4-3152,otak loh koplak isi sampah org2 jg tau syiah tuh sesat woii wkwk,Syiah,1
4-3153,malah wapres skrg mba yang mau ngasih pulau sementara buat rohingya,Rohingya,0
4-3154,pengungsi rohingya di tulungagung punya kk indonesia masuk dpt pemilu 2024 altimpostonline ûpost kaltim_post q kaltimpost foto kurniawan reute 15 seorang pengungsi rohingya asal myanmar bernama sofi di tulungagung jawa timur memiliki identitas kewarganegaraan indonesia sofi bahkan tercatat masuk daftar pemilih tetap dpt pemilu 2024 di tulungagung sekretaris kpu tulungagung muchamad anam rifa i mengatakan sofi memiliiki kartu keluarga kk indonesia kk itu telah dimiliki sofi sejak 2006 kpu lalu melakukan pengecekan terhadap data pemiliih hasilnya nama pengungsi rohingya tersebut masuk dalam dpt pilkada tersebut anam mengatakan identitas kewarganegaraan indonesia tetap dipegang sofi hingga proses pendaftaran pemilu 2024 saat proses pencocokan dan penelitian coklit daftar pemilih sofi dapat menunjukkan ktp dan kk sehingga kpu memasukkan namanya dalam daftar pemilih tetap dpt kpu tulungagung mengatakan saat ini status sofi dalam dpt pemilu 2024 telah dicoret pencoretan dilakukan setelah pihaknya mendapatkan kepastian identitas dari dispendukcapil tulungagung,Rohingya,0
4-3155,unhcr luruskan informasi penempatan pengungsi rohingya di gayo lues protection associate unhcr indonesia faisal rahman meluruskan informasi perihal pengungsi rohingya yang direncanakan mau ditempatkan di kabupaten gayo lues faisal menerangkan bahwa rencana itu memang ada dibahas dalam rapat koordinasi antara pj gubernur aceh achmad marzuki dan pj bupati gayo lues pada selasa 12 12 2023 namun hingga saat ini belum ada petunjuk atau tindaklanjut dari pemerintah provinsi aceh terkait rencana tersebut di awal memang sempat ada opsi bahwa pemprov aceh sedang mencari tempat untuk memindahkan pengungsi rohingya sementara di aceh tamiang atau gayo lues kata faisal saat diwawancarai dialeksis com sabtu 16 12 2023 kata faisal pilihan itu muncul karena pemerintah aceh ingin menyelesaikan permasalahan pengungsi rohingya yang semakin hari semakin banyak dan tersebar di beberapa daerah di aceh namun dalam perjalanannya ada kondisi yang dipertimbangkan kembali maka opsi itu tidak lagi ditindaklanjuti ungkapnya jadi kata faisal kepada semua pihak tidak perlu khawatir yang berlebihan karena rencana penempatan tersebut tidak ada keputusan final lalu ketika ditanya pewarta dialeksis com apakah perlu aparat penegak hukum menelusuri sang provokator yang menyebarkan informasi bahwa rohingya tetap akan ditempatkan di gayo lues faisal langsung merespons perlu untuk diluruskan hingga saat ini belum ada lagi pembahasan untuk menindaklanjuti ide tersebut ujarnya faisal juga menjelaskan semua keputusan itu ada di tangan pemerintah provinsi dan daerah jika pemerintah belum resmi menyatakan pernyataannya maka media pun jangan mengutip sumber dealeksis unhcr luruskan informasi penempatan pengungsi rohingya di gayo lues protection associate unhcr indonesia faisal rahman meluruskan informasi perihal pengungsi rohingya yang direncanakan mau ditempatkan di kabupaten gayo lues faisal menerangkan bahwa rencana itu memang ada dibahas dalam rapat koordinasi antara pj gubernur aceh achmad marzuki dan pj bupati gayo lues pada selasa 12 12 2023 namun hingga saat ini belum ada petunjuk atau tindaklanjut dari pemerintah provinsi aceh terkait rencana tersebut di awal memang sempat ada opsi bahwa pemprov aceh sedang mencari tempat untuk memindahkan pengungsi rohingya sementara di aceh tamiang atau gayo lues kata faisal saat diwawancarai dialeksis com sabtu 16 12 2023 kata faisal pilihan itu muncul karena pemerintah aceh ingin menyelesaikan permasalahan pengungsi rohingya yang semakin hari semakin banyak dan tersebar di beberapa daerah di aceh namun dalam perjalanannya ada kondisi yang dipertimbangkan kembali maka opsi itu tidak lagi ditindaklanjuti ungkapnya jadi kata faisal kepada semua pihak tidak perlu khawatir yang berlebihan karena rencana penempatan tersebut tidak ada keputusan final lalu ketika ditanya pewarta dialeksis com apakah perlu aparat penegak hukum menelusuri sang provokator yang menyebarkan informasi bahwa rohingya tetap akan ditempatkan di gayo lues faisal langsung merespons perlu untuk diluruskan hingga saat ini belum ada lagi pembahasan untuk menindaklanjuti ide tersebut ujarnya faisal juga menjelaskan semua keputusan itu ada di tangan pemerintah provinsi dan daerah jika pemerintah belum resmi menyatakan pernyataannya maka media pun jangan mengutip sumber dealeksis,Rohingya,0
4-3156,angkat senjata bro gantian para pengungsi itu yg di incar ketemu dijalan tebas aja bakar tempat pengungsian mereka rakyat sepakat semua tidak melihat apa apa,Rohingya,1
4-3157,aceh analisa kabur dari penampungan di pidie 9 pengungsi rohingnya diamankan di aceh utara 29 des 2023 0 aceh utara sembilan orang pengungsi rohingya ditemukan warga berkeliaran dengan berjalan kaki di gampong ranto kecamatan nibong aceh utara pengungsi yang terdiri dari empat laki laki dan lima perempuan itu lantas diamankan warga ke balai desa setempat usai diamankan warga mengerumuni lokasi balai desa untuk melihat para pengungsi yang belakangan kerap ditolak warga tersebut kapolres aceh utara akbp deden heksaputera s s i k mengatakan para pengungsi rohingya itu diamankan masyarakat saat ditemukan warga mereka masih memakai gelang unhcr mereka diketahui kabur dari penampungan di pidie mereka kabur dari kamp pengungsian di wilayah pidie dari hasil penyelidikan kami mereka berencana akan pergi ke dumai ungkap akbp deden heksaputera usai diserahkan warga ke polres aceh utara pihaknya lalu membawa para pengungsi tersebut kembali ke kamp penampungan awal mereka di pidie saat ini kesembilan etnis rohingya ini sudah dibawa oleh warga dengan pengamanan oleh polres aceh utara ke kamp penampungan awal mereka di pidie ungkap kapolres deden detikcom,Rohingya,0
4-3158,inside your nsight jokowi sebut ri tampung pengungsi rohingya untuk sementara insidelombok id presiden joko widodo memberikan tanggapan soal pengungsi rohingya yang saat ini berada di aceh dan jumlahnya kian bertambah saya sampaikan sementara kita tampung ujar jokowi dikutip dari cnn jokowi memahami bahwa ada penolakan dari rakyat setempat namun indonesia tetap akan menampung pengungsi rohingya untuk sementara sambil pemerintah melakukan koordinasi dengan organisasi internasional untuk menangani masalah ini sebagai informasi kedatangan pengungsi rohingya di aceh menimbulkan polemik bagi masyarakat setempat para pengungsi rohingya dianggap mengganggu sehingga masyarakat meminta pemerintah menyikapi masalah ini,Rohingya,0
4-3159,medcom id memberi arti pengamanan basement penampungan rohingya aceh diperketat usai serbuan mahasiswa kepolisian resor kota polresta banda aceh memperketat pengamanan di lokasi penampungan sementara pengungsi rohingya di balee meuseuraya aceh bma menyusul penyerbuan oleh sekelompok mahasiswa pada rabu 27 desember 2023 pantauan medcom id di lokasi penampungan pengungsi rohingya di balee meuseuraya aceh bma banda aceh tampak polisi berjaga di pos bma setiap ada warga yang ingin mengunjungi pengungsi rohingya akan didata terlebih dahulu dan didampingi ke lokasi penampungan tepatnya di basemen mba oleh polisi sementara itu di basemen bma petugas dari unhcr juga turut berada di lokasi dan tampak mendampingi setiap orang yang masuk ke basemen yang dihuni 135 pengungsi rohingya demi keamanan personel polisi dari polresta banda aceh dikerahkan untuk melakukan pengamanan dan mediasi dengan berbagai pihak,Rohingya,0
4-316,tipe2 yg kemakan hoax padahal umat kristen palestina aja susah ibadah,Kristen,0
4-3160,instagram bangsa aceh berita aceh timur diduga unchr tak tanggung biaya imigran rohingya di isc aceh timur begini faktanya sumber bihte com menurut informasi diduga united nation high commisioner for refugees unchr dan organisasi internasional migrasi tidak menanggung seluruh kebutuhan para pengungsi rohingya yang ada di gedung olahraga gor idi sport center isc aceh timur katanya selama ini untuk menghidupi imigran rohingya itu menggunakan dana pemerintah daerah setempat mulai makan belanja air minum bersih dan mandi hingga kebutuhan lainnya bithe co mencoba menulusuri dugaan dan informasi tersebut kepada salah seorang pejabat yang enggan disebutkan namanya dia mengatakan bahwa informasi yang berkembang tidak benar alias hoax bahkan jelas dia semenjak rohingya berada di aceh timur yang sudah memasuki masa sebulan lebih ditanggung penuh oleh unchr melalui yayasan kemanusiaan madani indonesia ykmi dari awal kedatangan etnis rohingya ke aceh timur kita langsung menghubungi pihak unchr agar menanggung seluruh biaya akomodasi para pengungsi rohingya karena jika pemda mengeluarkan uang untuk hal tersebut maka telah melanggar aturan ungkapnya kepada bithe co selasa 30 1 2024 saat dikonfirmasi seraya meminta jangan dituliskan namanya sumber bithe co mengatakan setiap minggu sekali ykmi selalu hadir ke aceh timur untuk membayar maupun mengecek keperluan yang dibutuhkan oleh imigran rohingya seperti kebutuhan listrik dan makan tiga kali sehari itu mereka tanggung semua kalau tidak saya langsung saya hubungi unchr ujarnya disamping itu katanya informasi terkait pemulangan warga bangladesh kemungkinan akan berlangsung dalam waktu dekat namun sebelum deportasi kedutaan bangladesh bersama konsulat diplomat luar negeri indonesia sudah melakukan verifikasi ulang terhadap warganya,Rohingya,0
4-3161,syiah zaidiyah yg ada di yaman utara sana itu juga bertentangan dg syiah isna asyariyah syiah zaidiyah adl pengikutnya zaid bin ali zainal abidin bin husein bin ali bin abi thalib jumlahnya banyak disebut zaidiyah karena imamnya zaid bin ali supaya kita tidak tertipu padahal,Syiah,0
4-3162,warga aceh sudah tidak tahan lagi dengan kelakuan pengungsi rohingya kendati sempat luluh mau menampung mereka sementara waktu warga kini terpaksa mengusir mereka pasalnya mereka resah dengan tingkah laku para pengungsi warga mendapati para pengungsi rohingya mandi dan bab sembarangan di tambak ikan milik warga akibatnya 180 pengungsi rohingya yang ditampung di pinggir pantai gampong blang raya kabupaten pidie dipindahkan secara paksa melansir tribuntrends com berikut ini uraian faktanya diketahui kedatangan pengungsi rohingya telah menimbulkan kegelisahan di tengah tengah masyarakat lokal seiring berjalannya waktu warga aceh semakin enggan menerima kedatangan para pengungsi rohingya penolakan ini muncul akibat perilaku para pengungsi yang dianggap tidak pantas di tengah masyarakat setempat kelakuan mereka telah membuat geram warga terutama di wilayah wilayah yang menjadi tempat penampungan para pengungsi tersebut artikel warga aceh sudah tidak tahan lagi dengan kelakuan pengungsi rohingya kendati sempat luluh mau menampung mereka sementara waktu warga kini terpaksa mengusir mereka pasalnya mereka resah dengan tingkah laku para pengungsi warga mendapati para pengungsi rohingya mandi dan bab sembarangan di tambak ikan milik warga akibatnya 180 pengungsi rohingya yang ditampung di pinggir pantai gampong blang raya kabupaten pidie dipindahkan secara paksa melansir tribuntrends com berikut ini uraian faktanya diketahui kedatangan pengungsi rohingya telah menimbulkan kegelisahan di tengah tengah masyarakat lokal seiring berjalannya waktu warga aceh semakin enggan menerima kedatangan para pengungsi rohingya penolakan ini muncul akibat perilaku para pengungsi yang dianggap tidak pantas di tengah masyarakat setempat kelakuan mereka telah membuat geram warga terutama di wilayah wilayah yang menjadi tempat penampungan para pengungsi tersebut artikel,Rohingya,0
4-3163,polisi tangkap empat pelaku pembacokan di banda aceh banda aceh personel polsek syiah kuala menangkap empat pelaku pembacokan di lamgugop kecamatan syiah kuala banda aceh minggu 21 januari 2024 mereka adalah lh 19 warga geundrieng mrf 18 warga pasheu beutong and 16 warga ajuen jeumpet dan mar 31 warga mata ie kesemua merupakan warga aceh besar korban dalam kasus pembacokan ini adalah m zulmi 29 warga lamduro aceh besar kata kapolresta banda aceh kombes pol fahmi irwan ramli melalui kapolsek syiah kuala iptu cut laila surya para pelaku awalnya sedang melintas di jalan teuku nyak arif dengan mengendarai sepeda motor kemudian melihat warga yang melintasi sehingga para pelaku berbalik arah dengan mengayunkan senjata tajam ke arah badan m zulmi korban m zulmi saat itu berusaha melarikan diri ke warkop benk kupi gampong lamgugob namun ia disitu dianiaya oleh para pelaku sehingga korban mengalami luka sayat di jari sebelah kanan kata kapolsek m zulmi pekerja bengkel dan menjadi sasaran penganiayaan oleh para pelaku saat dia sedang pulang dari tempat kerjanya tidak hanya m zulmi kata kapolsek salah seorang warga lainnya bernama fahkrus walidan 23 mahasiswa uin ar raniry asal simeulue juga menjadi korban penganiayaan dari para pelaku fahkrus dianiaya saat sedang menikmati kopi di warkop benk kopi akibatnya korban mengalami luka di bagian kepala pergelangan tangan kiri dan punggung belakang sebelah kiri mereka ditangkap karena telah melakukan penganiayaan terhadap dua korban kata kapolsek saat melakukan pembacokan para pelaku menggunakan helm dan masker dengan membawa senjata tajam tidak jelas motifnya diduga para pelaku hanya ingin menunjukkan sikap premanismenya terhadap warga lain karena korban dan para pelaku tidak saling kenal kini para pelaku telah diamankan di sat reskrim polresta banda aceh untuk diperiksa lebih lanjut kata kapolsek sumber ajnn net foto dok polresta banda aceh polisi tangkap empat pelaku pembacokan di banda aceh banda aceh personel polsek syiah kuala menangkap empat pelaku pembacokan di lamgugop kecamatan syiah kuala banda aceh minggu 21 januari 2024 mereka adalah lh 19 warga geundrieng mrf 18 warga pasheu beutong and 16 warga ajuen jeumpet dan mar 31 warga mata ie kesemua merupakan warga aceh besar korban dalam kasus pembacokan ini adalah m zulmi 29 warga lamduro aceh besar kata kapolresta banda aceh kombes pol fahmi irwan ramli melalui kapolsek syiah kuala iptu cut laila surya para pelaku awalnya sedang melintas di jalan teuku nyak arif dengan mengendarai sepeda motor kemudian melihat warga yang melintasi sehingga para pelaku berbalik arah dengan mengayunkan senjata tajam ke arah badan m zulmi korban m zulmi saat itu berusaha melarikan diri ke warkop benk kupi gampong lamgugob namun ia disitu dianiaya oleh para pelaku sehingga korban mengalami luka sayat di jari sebelah kanan kata kapolsek m zulmi pekerja bengkel dan menjadi sasaran penganiayaan oleh para pelaku saat dia sedang pulang dari tempat kerjanya tidak hanya m zulmi kata kapolsek salah seorang warga lainnya bernama fahkrus walidan 23 mahasiswa uin ar raniry asal simeulue juga menjadi korban penganiayaan dari para pelaku fahkrus dianiaya saat sedang menikmati kopi di warkop benk kopi akibatnya korban mengalami luka di bagian kepala pergelangan tangan kiri dan punggung belakang sebelah kiri mereka ditangkap karena telah melakukan penganiayaan terhadap dua korban kata kapolsek saat melakukan pembacokan para pelaku menggunakan helm dan masker dengan membawa senjata tajam tidak jelas motifnya diduga para pelaku hanya ingin menunjukkan sikap premanismenya terhadap warga lain karena korban dan para pelaku tidak saling kenal kini para pelaku telah diamankan di sat reskrim polresta banda aceh untuk diperiksa lebih lanjut kata kapolsek sumber ajnn net foto dok polresta banda aceh,Syiah,0
4-3164,smed aceh utara sosmed info cch 2 banjir di aceh utara mulai surut pengungsi tersisa 615 orang f berita aceh utara inam aceh utara badan penanggulangan bencana daerah bpbd kabupaten aceh utara provinsi aceh pada jumat 29 12 2023 menyebutkan banjir sudah mulai surut warga yang mengungsi juga sudah mulai berkurang kini warga yang masih mengungsi tersisa di dua kecamatan yaitu kecamatan lhoksukon dan syamtalira aron dengan jumlah pengungsi sebanyak 615 jiwa sedangkan di 10 kecamatan lainnya banjir telah surut dan masyarakat sedang membersihkan lumpur sisa banjir di area rumah dan perkantoran pemerintah kepala bidang pemulihan dan kesiapsiagaan bencana bpbd aceh utara mulyadi menyebutkan hasil pantauan tim terpadu banjir mulai surut di sejumlah wilayah di kabupaten aceh utara hanya ada dua wilayah lagi yang masih terendam ketinggian sekitar 30 sentimeter katanya dia menyebutkan jika tidak turun hujan maka dipastikan banjir akan surut secara keseluruhan pada malam ini namun jika hujan kembali turun tidak tertutup kemungkinan banjir kembali merendam sejumlah wilayah meski banjir mulai surut kami tetap siaga di lokasi tim bpbd aceh utara sudah disiagakan sejak memasuki musim penghujan pungkasnya sebelumnya diberitakan banjir merendam kecamatan dewantara nisam pirak timu lhoksukon langkahan tanah luas matangkuli samudera cot girek geureudong pase syamtalira bayu dan kecamatan paya bakong dan kecamatan syamtalira aron kabupaten aceh utara provinsi aceh satu warga dilaporkan tewas dan 4 000 warga mengungsi _ sumber,Rohingya,0
4-3165,kalo tidak dipaksa bisa bangkrut tuh imigran yemen,Rohingya,1
