group,text,label,position,left_context,term,right_context,query_term
Jewish,"CNBC INDONESIA McDonald's 5 Cabang McDonald's Dunia yang Bantah Sokong Tentara Israel Sejumlah cabang restoran cepat saji McDonald's di beberapa negara memberikan klarifikasi terkait kiriman makanan dan dukungan terhadap Israel.

Melansir dari Hindustan Times, McDonald's cabang Lebanon, Oman, Uni Emirat Arab (UAE), Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak terlibat dalam pengiriman makanan untuk Israel Defense Forces (IDF) atau Pasukan Pertahanan Israel.

""McDonald's Lebanon menegaskan bahwa pemegang waralaba (franchise) di negara dan wilayah lain tidak mewakili pandangan atau posisi McDonald's Lebanon dengan cara apa pun,"" tulis McDonald's Lebanon dalam pernyataannya, dikutip Rabu (18/10/2023).

""McDonald's Lebanon tidak terlibat apa pun dalam tindakan yang diambil di pasar lain di luar Lebanon. Kami berkomitmen untuk bangsa kita dan rakyatnya dengan penuh rasa hormat dan solidaritas,"" lanjut pernyataan tersebut.

Sementara itu, McDonald's cabang Oman, UAE, Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak ikut campur dalam pemberian makanan kepada IDF dan berada di pihak dukungan kepada Palestina.

Melalui pernyataan resmi, McDonald's Oman menuturkan bahwa pihaknya telah menyumbangkan US$100 ribu atau sekitar Rp1,57 miliar (asumsi kurs Rp15.742/US$) sebagai bantuan kepada masyarakat Gaza, Palestina.

#palestina",0,79,negara dan wilayah lain,tidak,mewakili pandangan atau posisi,tidak
Jewish,"CNBC INDONESIA McDonald's 5 Cabang McDonald's Dunia yang Bantah Sokong Tentara Israel Sejumlah cabang restoran cepat saji McDonald's di beberapa negara memberikan klarifikasi terkait kiriman makanan dan dukungan terhadap Israel.

Melansir dari Hindustan Times, McDonald's cabang Lebanon, Oman, Uni Emirat Arab (UAE), Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak terlibat dalam pengiriman makanan untuk Israel Defense Forces (IDF) atau Pasukan Pertahanan Israel.

""McDonald's Lebanon menegaskan bahwa pemegang waralaba (franchise) di negara dan wilayah lain tidak mewakili pandangan atau posisi McDonald's Lebanon dengan cara apa pun,"" tulis McDonald's Lebanon dalam pernyataannya, dikutip Rabu (18/10/2023).

""McDonald's Lebanon tidak terlibat apa pun dalam tindakan yang diambil di pasar lain di luar Lebanon. Kami berkomitmen untuk bangsa kita dan rakyatnya dengan penuh rasa hormat dan solidaritas,"" lanjut pernyataan tersebut.

Sementara itu, McDonald's cabang Oman, UAE, Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak ikut campur dalam pemberian makanan kepada IDF dan berada di pihak dukungan kepada Palestina.

Melalui pernyataan resmi, McDonald's Oman menuturkan bahwa pihaknya telah menyumbangkan US$100 ribu atau sekitar Rp1,57 miliar (asumsi kurs Rp15.742/US$) sebagai bantuan kepada masyarakat Gaza, Palestina.

#palestina",0,105,2023 mcdonald s lebanon,tidak,terlibat apa pun dalam,tidak
Jewish,"CNBC INDONESIA McDonald's 5 Cabang McDonald's Dunia yang Bantah Sokong Tentara Israel Sejumlah cabang restoran cepat saji McDonald's di beberapa negara memberikan klarifikasi terkait kiriman makanan dan dukungan terhadap Israel.

Melansir dari Hindustan Times, McDonald's cabang Lebanon, Oman, Uni Emirat Arab (UAE), Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak terlibat dalam pengiriman makanan untuk Israel Defense Forces (IDF) atau Pasukan Pertahanan Israel.

""McDonald's Lebanon menegaskan bahwa pemegang waralaba (franchise) di negara dan wilayah lain tidak mewakili pandangan atau posisi McDonald's Lebanon dengan cara apa pun,"" tulis McDonald's Lebanon dalam pernyataannya, dikutip Rabu (18/10/2023).

""McDonald's Lebanon tidak terlibat apa pun dalam tindakan yang diambil di pasar lain di luar Lebanon. Kami berkomitmen untuk bangsa kita dan rakyatnya dengan penuh rasa hormat dan solidaritas,"" lanjut pernyataan tersebut.

Sementara itu, McDonald's cabang Oman, UAE, Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak ikut campur dalam pemberian makanan kepada IDF dan berada di pihak dukungan kepada Palestina.

Melalui pernyataan resmi, McDonald's Oman menuturkan bahwa pihaknya telah menyumbangkan US$100 ribu atau sekitar Rp1,57 miliar (asumsi kurs Rp15.742/US$) sebagai bantuan kepada masyarakat Gaza, Palestina.

#palestina",0,148,kuwait menegaskan bahwa pihaknya,tidak,ikut campur dalam pemberian,tidak
Disabilitas,"Cinta buta tidak memberikan anak nilai2 kebenaran, ia hanya mengupayakan tahta dan kekayaan",0,2,cinta buta,tidak,memberikan anak nilai2 kebenaran,tidak
UNKNOWN,"Fahmi F Muslim dan Jaman Keemasan Islam Berikut ini adalah artikel yang mungkin pernah anda jumpai. Suatu artikel yang membantah klaim jaman keemasan islam di bidang ilmu pengetahuan. Memang tidak dibahas secara detil. Ini juga yang terjadi dengan Abbassid. Apa bakat dan pencapaian dari Rumy, Ibn Arabi, Ibnu Sina dan pemikir2 lain yang terlahir sebagai muslim, yang ada hubungannya dengan Islam? Apa Quran mengajarkan Aljabar, Kimia, Biologi atau Astronomi? Muhammad saja salah dalam pembagian (truncated)",1,29,bidang ilmu pengetahuan memang,tidak,dibahas secara detil ini,tidak
"Tionghoa, Jewish","*MUI HARAMKAN PRODUK ISRAEL* Namun, dia sendiri tanpa sadar telah menggunakan dan menikmati produk Israel Keturunan Yahudi itu sendiri😁😁 Beberapa nama produk Israel keturunan Yahudi : 1. Google. 2. Ini semua adalah produk buatan Israel, buatan Amerika sekutunya dan buatan Negara-negara lain keturunan Yahudi seperti Rusia, Inggris, Prancis, Kanada, Argentina dan beberapa negara lain yang termasuk sekutnya Juga Produk-produk tersebut dibuat dan diproduksi orang Negara China Lalu kenapa anda memakainya, dan kenapa anda menggunakannya❓ Kemudian jika MUI menganggap semua Produk Israel haram, sebaiknya diboikot semuanya dan tidak usah digunakan sama sekali saya rasa lebih adil kalau begitu. Namun jika ini hanya sekedar alasan atau tindakan bodoh saja, Melarang atau Mengharamkan semua produk Israel keturunan Yahudi dan Produk-produk Negara lain yang termasuk sekutunya, lalu dalam tanda kutip ""anda masih menggunakan sebagian juga"", berarti anda munafik tidak jujur mengakuinya🤣😂😂",1,87,sebaiknya diboikot semuanya dan,tidak,usah digunakan sama sekali,tidak
"Tionghoa, Jewish","*MUI HARAMKAN PRODUK ISRAEL* Namun, dia sendiri tanpa sadar telah menggunakan dan menikmati produk Israel Keturunan Yahudi itu sendiri😁😁 Beberapa nama produk Israel keturunan Yahudi : 1. Google. 2. Ini semua adalah produk buatan Israel, buatan Amerika sekutunya dan buatan Negara-negara lain keturunan Yahudi seperti Rusia, Inggris, Prancis, Kanada, Argentina dan beberapa negara lain yang termasuk sekutnya Juga Produk-produk tersebut dibuat dan diproduksi orang Negara China Lalu kenapa anda memakainya, dan kenapa anda menggunakannya❓ Kemudian jika MUI menganggap semua Produk Israel haram, sebaiknya diboikot semuanya dan tidak usah digunakan sama sekali saya rasa lebih adil kalau begitu. Namun jika ini hanya sekedar alasan atau tindakan bodoh saja, Melarang atau Mengharamkan semua produk Israel keturunan Yahudi dan Produk-produk Negara lain yang termasuk sekutunya, lalu dalam tanda kutip ""anda masih menggunakan sebagian juga"", berarti anda munafik tidak jujur mengakuinya🤣😂😂",1,136,juga berarti anda munafik,tidak,jujur mengakuinya,tidak
Tionghoa,"*MOHON DENGAN SANGAT ARTIKEL INI DI SHARE KE SEMUA RAKYAT INDONESIA COPY PASTE KE SEMUA GROUP MEDSOS SELANJUTNYA SHARE TERUS MENERUS SETIAP HARI HINGGA VIRAL KE SEMUA RAKYAT INDONESIA HUSUSNYA ORANG2 YANG TIDAK TAU POLITIK DAN TIDAK PEDULI KONDISI BANGSA DAN AGAMANYA!!!* *TAHAPAN SKENARIO CINA CAPLOK INDONESIA TANPA PERANG.* (Bukan hoax bisa di adu dengan data inteligent) *Tahap 1* Jkw tunjuk bos sinarmas sebagai wakil kepala IKN. Dan memerintahkan pengembang Cina seperti Agung Sedayu, Podomoro, Ciputra, Lippo dll untuk membangun pemukiman Cina di IKN. *BANGUN, SADAR DAN BANGKITLAH WAHAI ANAK BANGSA !*✍️🇮🇩✊ *AYO COPAS DAN SHARE KE SEMUA GROUP2 MEDSOS DEMI KESELAMATAN NEGARA, BANGSA, AGAMA DAN ANAK CUCU GENERASI KITA..& * SEMUA AKAN GAGAL TERLAKSANA JIKA ANIES PRESIDEN RI... !!!.*",1,32,indonesia hususnya orang2 yang,tidak,tau politik dan tidak,tidak
Tionghoa,"*MOHON DENGAN SANGAT ARTIKEL INI DI SHARE KE SEMUA RAKYAT INDONESIA COPY PASTE KE SEMUA GROUP MEDSOS SELANJUTNYA SHARE TERUS MENERUS SETIAP HARI HINGGA VIRAL KE SEMUA RAKYAT INDONESIA HUSUSNYA ORANG2 YANG TIDAK TAU POLITIK DAN TIDAK PEDULI KONDISI BANGSA DAN AGAMANYA!!!* *TAHAPAN SKENARIO CINA CAPLOK INDONESIA TANPA PERANG.* (Bukan hoax bisa di adu dengan data inteligent) *Tahap 1* Jkw tunjuk bos sinarmas sebagai wakil kepala IKN. Dan memerintahkan pengembang Cina seperti Agung Sedayu, Podomoro, Ciputra, Lippo dll untuk membangun pemukiman Cina di IKN. *BANGUN, SADAR DAN BANGKITLAH WAHAI ANAK BANGSA !*✍️🇮🇩✊ *AYO COPAS DAN SHARE KE SEMUA GROUP2 MEDSOS DEMI KESELAMATAN NEGARA, BANGSA, AGAMA DAN ANAK CUCU GENERASI KITA..& * SEMUA AKAN GAGAL TERLAKSANA JIKA ANIES PRESIDEN RI... !!!.*",1,36,tidak tau politik dan,tidak,peduli kondisi bangsa dan,tidak
UNKNOWN,"## Satu lagi hoax Islam: ## Lahirnya Para Ilmuwan Persia di Abad Pertengahan adalah berkat jasa Islam Satu lagi hoax Islam: Lahirnya Para Ilmuwan Persia di Abad Pertengahan adalah berkat jasa Islam Perlu anda ketahui, Ibnu Sina itu bukanlah beragama Islam, dia asalnya bangsa Persia yang beragama Zoroaster dan dia dipaksa masuk Islam agar tidak dibunuh oleh pasukan Islam yang menghancurkan kerajaan Persia yang beragama Zoroaster itu. Ibnu Sina adalah nama yang diberikan oleh penjajah Arab Islam, nama beliau sebenarnya dalah ""Avicenna"" yang berasal dari nama kitab suci Zoroaster ""Aveda"" yang artinya ""Api Suci"". Zoroaster adalah ajaran agama yang mensucikan dan menyembah Tuhan yang Esa dan ""Api"" sebagai simbolnya. Orang ini bahkan tidak bisa penjumlahan yang sederhana. Apa yang islam lakukan utk seni? Untuk musik? Apa yang nabi katakan tentang penyair? Apa pandangan (truncated)",1,52,dipaksa masuk islam agar,tidak,dibunuh oleh pasukan islam,tidak
UNKNOWN,"## Satu lagi hoax Islam: ## Lahirnya Para Ilmuwan Persia di Abad Pertengahan adalah berkat jasa Islam Satu lagi hoax Islam: Lahirnya Para Ilmuwan Persia di Abad Pertengahan adalah berkat jasa Islam Perlu anda ketahui, Ibnu Sina itu bukanlah beragama Islam, dia asalnya bangsa Persia yang beragama Zoroaster dan dia dipaksa masuk Islam agar tidak dibunuh oleh pasukan Islam yang menghancurkan kerajaan Persia yang beragama Zoroaster itu. Ibnu Sina adalah nama yang diberikan oleh penjajah Arab Islam, nama beliau sebenarnya dalah ""Avicenna"" yang berasal dari nama kitab suci Zoroaster ""Aveda"" yang artinya ""Api Suci"". Zoroaster adalah ajaran agama yang mensucikan dan menyembah Tuhan yang Esa dan ""Api"" sebagai simbolnya. Orang ini bahkan tidak bisa penjumlahan yang sederhana. Apa yang islam lakukan utk seni? Untuk musik? Apa yang nabi katakan tentang penyair? Apa pandangan (truncated)",1,110,simbolnya orang ini bahkan,tidak,bisa penjumlahan yang sederhana,tidak
Disabilitas,Pendukung GM jangan kompromi yang cacat hukum/ tidak legitimate,0,7,kompromi yang cacat hukum,tidak,legitimate,tidak
UNKNOWN,DEKAT LAHIR BATIN Mungkin anda tidak tahu. Kebiasaan Xijinping saat jadi Gubernur Pujian adalah tidur di rumah warga yang miskin. itu dia lakukan bukan sekali. By. Ddb.,0,5,lahir batin mungkin anda,tidak,tahu kebiasaan xijinping saat,tidak
UNKNOWN,Dekat lahir batin Mungkin anda tidak tahu. Kebiasaan Xijinping saat jadi Gubernur Fujian adalah tidur di rumah warga yang miskin. itu dia lakukan bukan sekali. Biarlah saya jadi rakyat jelantah. Berusaha menghidup diri sendiri.,0,5,lahir batin mungkin anda,tidak,tahu kebiasaan xijinping saat,tidak
Tionghoa,"*MEMILIH PEMIMPIN DENGAN PENUH JIWA BESAR BUKAN ATAS KEPENTINGAN PRIBADI ATAUPUN GOLONGAN* Sebagai anak bangsa Indonesia yang sadar betul punya tanggung jawab terhadap nasib bangsa dan negara Indonesia yang tercinta ini, dari nurani lubuk hati yang paling dalam tidak pernah rela seluruh anak cucu rakyat bangsa dan negara Indonesia dijajah dikuasai oleh Asing Aseng terkhusus seperti saat ini kita tengah dikuasai secara masif oleh Oligarki Pengusaha-pengusaha Cina dalam berbagai bidang yang disebut penjajahan gaya baru. Olehnya itu bangsa kita sangat membutuhkan seorang pemimpin yang bisa mencegah anak cucu kita semakin masif lagi dijajah oleh siapapun terutama Cina yang tengah kita rasakan saat sekarang ini, mari kita bersama-sama menyatukan langkah hati kita mencari jalan keluaarnya untuk mencegah anak cucu kita semakin dikuasai oleh Asing Aseng Cina kedepan. Menghadapi pemilihan Presiden 2024 yang tidak lama lagi akan dilaksanakan untuk memilih seorang Presiden pemimpin kita yang akan menggatikan Jokowi dengan harapan dapat membawa perubahan nasib bangsa Indonesia kedepan yang lebih baik lagi, untuk itu kita harus lebih berhati-hati cermat dan cerdas melihat memasang filter menyaring meneliti mencerna lebih kritis lagi untuk mengambil memilih seorang pemimpin. ikuti telusuri dengan hati pikiran yang jernih bukan atas kepentingan pribadi ataupun golongan tetapi secara obyektif dengan penuh rasa tanggung jawab kepada sesama manusia terutama kepada Allah SWT Tuhan pencipta alam semesta ini lihat telusuri semua REKAM JEJAK Anies Baswedan di media cetak dan media elektronik disitulah  Salam Perubahan untuk Indonesia lebih baik lagi. *Hasan Tuankotta ,H,U* Ketua Umum: Himpunan Semangat Usaha Masyarakat Maluku (HISUMMA)",1,38,hati yang paling dalam,tidak,pernah rela seluruh anak,tidak
Tionghoa,"*MEMILIH PEMIMPIN DENGAN PENUH JIWA BESAR BUKAN ATAS KEPENTINGAN PRIBADI ATAUPUN GOLONGAN* Sebagai anak bangsa Indonesia yang sadar betul punya tanggung jawab terhadap nasib bangsa dan negara Indonesia yang tercinta ini, dari nurani lubuk hati yang paling dalam tidak pernah rela seluruh anak cucu rakyat bangsa dan negara Indonesia dijajah dikuasai oleh Asing Aseng terkhusus seperti saat ini kita tengah dikuasai secara masif oleh Oligarki Pengusaha-pengusaha Cina dalam berbagai bidang yang disebut penjajahan gaya baru. Olehnya itu bangsa kita sangat membutuhkan seorang pemimpin yang bisa mencegah anak cucu kita semakin masif lagi dijajah oleh siapapun terutama Cina yang tengah kita rasakan saat sekarang ini, mari kita bersama-sama menyatukan langkah hati kita mencari jalan keluaarnya untuk mencegah anak cucu kita semakin dikuasai oleh Asing Aseng Cina kedepan. Menghadapi pemilihan Presiden 2024 yang tidak lama lagi akan dilaksanakan untuk memilih seorang Presiden pemimpin kita yang akan menggatikan Jokowi dengan harapan dapat membawa perubahan nasib bangsa Indonesia kedepan yang lebih baik lagi, untuk itu kita harus lebih berhati-hati cermat dan cerdas melihat memasang filter menyaring meneliti mencerna lebih kritis lagi untuk mengambil memilih seorang pemimpin. ikuti telusuri dengan hati pikiran yang jernih bukan atas kepentingan pribadi ataupun golongan tetapi secara obyektif dengan penuh rasa tanggung jawab kepada sesama manusia terutama kepada Allah SWT Tuhan pencipta alam semesta ini lihat telusuri semua REKAM JEJAK Anies Baswedan di media cetak dan media elektronik disitulah  Salam Perubahan untuk Indonesia lebih baik lagi. *Hasan Tuankotta ,H,U* Ketua Umum: Himpunan Semangat Usaha Masyarakat Maluku (HISUMMA)",1,133,pemilihan presiden 2024 yang,tidak,lama lagi akan dilaksanakan,tidak
Tionghoa,95% orang Tionghoa tidak akan pilih wowo trauma orba,1,3,95 orang tionghoa,tidak,akan pilih wowo trauma,tidak
UNKNOWN,"Solusi ketahanan pangan. Saya senang dengan cara Pak Ganjar menjawab soal ketahanan pangan ketika di tanya oleh mahasiswa. “ Dalam musawarah nasional PDIP, saya usulkan agar peran BULOG harus efektif. Dia tidak terjebak dengan populisme tetapi akal sehat dan kongkrit. Bukan ngambang dan tidak jelas seperit teman sebelah.",1,30,bulog harus efektif dia,tidak,terjebak dengan populisme tetapi,tidak
UNKNOWN,"Solusi ketahanan pangan. Saya senang dengan cara Pak Ganjar menjawab soal ketahanan pangan ketika di tanya oleh mahasiswa. “ Dalam musawarah nasional PDIP, saya usulkan agar peran BULOG harus efektif. Dia tidak terjebak dengan populisme tetapi akal sehat dan kongkrit. Bukan ngambang dan tidak jelas seperit teman sebelah.",1,42,kongkrit bukan ngambang dan,tidak,jelas seperit teman sebelah,tidak
Tionghoa,"Setinggi apapun jokowi kalian puji. Kalian sanjungan, namun faktanya, hutang luar negri meroket, harga Bbm naik. Tarif listrik naik, harga elpiji naik, harga sembako naik. Harga minyak goreng naik, pendidikan anjlok, impor pangan tak terbendung, hukum carut marut, agama di intervensi, demokrasi dikerdilkan, oligarki diktator merajalela, komunis tumbuh subur TKA cina komunis banjiri Indonesia, dgn fakta itu apa yg anda banggakan? Hampir selama 10 thn memimpin negara ini!? Tidak punya gagasan untuk menjadi negara mandiri, membangun negara dr hutang, sama dengan mewariskan hutang kpd anak cucu bangsa, mengendos capres tertentu sama arti nya melanjutkan kegagalannya, menjerumuskan bangsa ini kejurang kehancuran, kita warga indonesia yg masih punya akal sehat, mulai lah berfikir, rapatkan barisan, untuk mendukung capres yg berkomitmen untuk perubahan, agar Indonesia akan lebih baik.",1,68,thn memimpin negara ini,tidak,punya gagasan untuk menjadi,tidak
Tionghoa,"Nomor 2 pengen indonesia maju, padahal urus Ubi aja dak becus Nomor 3 mottonya ""rakyatku tuanku"" tapi malah budak cina dan Tidak menghargai SDM rakyat sendiri..",1,21,malah budak cina dan,tidak,menghargai sdm rakyat sendiri,tidak
Tionghoa,"PERANG HORIZONTAL DI DEPAN MATA. WASPADA... ‼️ WARGA cina sudah BERANI menguasai jalanan DGN MOBIL BER NOPOL negara CINA. ⁉️ Jika kamu tdk membela orang lain ketika hak mereka diinjak-injak, siapa yg akan membelamu ketika hakmu diinjak-injak⁉️ Lebih baik diasingkan daripada menyerah pada  #SALAM_AKAL_SEHAT💪 #SALAM_PERUBAHAN_PERBAIKAN utk #PERSATUAN_RI 😎✌💪",1,26,orang lain ketika hak,mereka,diinjak injak siapa yg,mereka
Tionghoa,Assalamualaikum masih ingat dulu ada Gubernur cina menggusur rakyat DKI dgn kejam lalu datanglah gubernur turunan Yaman membangun kembali rumah mereka.,1,20,yaman membangun kembali rumah,mereka,,mereka
Tionghoa,"INI BUAT PARA KADRUN YG SERING NUDUH PEMERINTA (PKI) DI SINI SEDIKIT GW JELASIN👇👇 Syaiful Sahab Jenderal jenderal loyalis Soekarno pun yang disebut sebagai pahlawan revolusi dan juga jutaan rakyat Indonesia adalah korban pembantaian Soeharto dengan dibantu intelejen barat. Satu satunya jenderal lulusan setara SD yang mudah dimancaatkan mafia barat. YUK MIKIIIIR Tuan mereka sedang berusaha untuk MENIHILKAN kebijakan kebijakan yang telah diproses PEMERINTAH INDONESIA. Isu Jokowi PKI lah, isu kebangkitan komunis lah, isu anti cina lah, dan lain (truncated)",1,53,barat yuk mikiiiir tuan,mereka,sedang berusaha untuk menihilkan,mereka
UNKNOWN,"Surat Terbuka Kepada Anies Baswedan. (Saya copas dari postingan seorang tokoh yang dekat dengan presiden Jokowi) Ibnu Maksum-Opini Anies Baswedan (IST) Smith Alhadar Direktur Eksekutif Institute for Democracy Education (IDe) Mas Anies yang baik , Dalam gelisah saya menulis surat ini saat banyak orang sedang terlelap dalam bekap mimpi yang merisaukan. Belum juga dikumandangkan adzan , ajakan berserah diri pada Tuhan, sebelum memulai kehidupan yg rumit Seringkali berat. Kalau para Gubernur sebelumnya iri hati pada mas Anies , itu lantaran mereka baru tahu bahwa kota bisa disulap dgn ide2 kreatif. Lebih daripada itu , mas Anies (truncated)",0,78,mas anies itu lantaran,mereka,baru tahu bahwa kota,mereka
Tionghoa,"Kenapa Komunis adalah mutlak sbg MUSUH PANCASILA? Karena faham komunisme bertolak belakang dgn Sila pertama, Ketuhanan Yang Maha Esa. Dikutip dari CNN Indonesia: Partai Komunis China (PKC) merupakan partai berkuasa Negeri Tirai Bambu. PKC secara resmi merupakan penganut ateis atau sebutan bagi orang yang tak percaya dengan keberadaan Tuhan. PKC juga mengimbau anggota partai dan keluarga mereka agar tak berpartisipasi secara publik dalam acara keagamaan. Pada 2017, media resmi PKC mewanti-wanti anggota mereka untuk tak percaya pada agama, menyebutkan sebagai ""anestesi spiritual."" Sumber:",1,56,anggota partai dan keluarga,mereka,agar tak berpartisipasi secara,mereka
Tionghoa,"Kenapa Komunis adalah mutlak sbg MUSUH PANCASILA? Karena faham komunisme bertolak belakang dgn Sila pertama, Ketuhanan Yang Maha Esa. Dikutip dari CNN Indonesia: Partai Komunis China (PKC) merupakan partai berkuasa Negeri Tirai Bambu. PKC secara resmi merupakan penganut ateis atau sebutan bagi orang yang tak percaya dengan keberadaan Tuhan. PKC juga mengimbau anggota partai dan keluarga mereka agar tak berpartisipasi secara publik dalam acara keagamaan. Pada 2017, media resmi PKC mewanti-wanti anggota mereka untuk tak percaya pada agama, menyebutkan sebagai ""anestesi spiritual."" Sumber:",1,73,pkc mewanti wanti anggota,mereka,untuk tak percaya pada,mereka
"Syiah, Tionghoa, Jewish","موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah Mencari legalitas dunia dg dogma agama !!! SABDA Nabi Muhammad هلاك أمتي على يدي أغيلمة من قريش (رواه شيخان) hadits di atas riwayat Imam Bukhori & Imam Muslim yg di jamin keshahehannya, yg artinya; ""Hancurnya Ummatku ada pada ulah orang² yg mengaku dari bibit keturan Quraisy alias Ahlul China banyak muslimnya, ente yg koplak yg bawa2 nama besar Ahlul Bait, akhlak jauh dari akhlak Ahlul Bait !!! Hati ente sudah mati !!! موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah Mencari legalitas dunia dg dogma agama !!! ENTE INI YG MEMBAWA KEHANCURAN PERADABAN ISLAM !!! jangan bodohi umat muslim negeri ini. Ingat Dawuhnya Nabi Muhammad هلاك أمتي على يدي أغيلمة من قريش (رواه شيخان) hadits di atas riwayat Imam Bukhori & Imam Muslim yg di jamin keshahehannya, yg artinya; ""Hancurnya Ummatku ada pada ulah2 orang yg mengaku dari bibit keturan Quraisy alias Ahlul Bait"". Ente liahat tarikhul Islam juz IV muallig Dotor Hasan Ibrahi Hasan cetakan MAKTABAH ANNAHDLATUL MISRIYAH, 1967. keturunannya banyak menyebar di YAMAN, dan mereka pernah membunuh pendakwah yg ditugaskan oleh Salahuddin Al-Ayyubi di Yaman akhirnya oleh Salahudin al Ayubi di balas dg setimpal sampai hancurlah kekuasaan Daulah Fatimiyah di Mesir, yg kemudian keturunan mereka berbondong-bondong masuk Yaman, dlm pekembangan selanjutnya di Yaman ada penggabungan ajaran syiah dg sunni jadilah syiah Zaidiyah. Ente tes DNA buktikan !!! pasti 100% jauh dari keturunan Arab Quraisy, pasti darah Yahudi yg paling banyak nempel di darah ente !!!.China banyak muslimnya, ente yg koplak yg bawa2 nama besar Ahlul Bait, akhlak jauh dari akhlak Ahlul Bait !!! Hati ente sudah mati !!! موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah Mencari legalitas dunia dg dogma agama !!! ENTE INI YG (truncated)",1,173,menyebar di yaman dan,mereka,pernah membunuh pendakwah yg,mereka
"Syiah, Tionghoa, Jewish","موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah Mencari legalitas dunia dg dogma agama !!! SABDA Nabi Muhammad هلاك أمتي على يدي أغيلمة من قريش (رواه شيخان) hadits di atas riwayat Imam Bukhori & Imam Muslim yg di jamin keshahehannya, yg artinya; ""Hancurnya Ummatku ada pada ulah orang² yg mengaku dari bibit keturan Quraisy alias Ahlul China banyak muslimnya, ente yg koplak yg bawa2 nama besar Ahlul Bait, akhlak jauh dari akhlak Ahlul Bait !!! Hati ente sudah mati !!! موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah Mencari legalitas dunia dg dogma agama !!! ENTE INI YG MEMBAWA KEHANCURAN PERADABAN ISLAM !!! jangan bodohi umat muslim negeri ini. Ingat Dawuhnya Nabi Muhammad هلاك أمتي على يدي أغيلمة من قريش (رواه شيخان) hadits di atas riwayat Imam Bukhori & Imam Muslim yg di jamin keshahehannya, yg artinya; ""Hancurnya Ummatku ada pada ulah2 orang yg mengaku dari bibit keturan Quraisy alias Ahlul Bait"". Ente liahat tarikhul Islam juz IV muallig Dotor Hasan Ibrahi Hasan cetakan MAKTABAH ANNAHDLATUL MISRIYAH, 1967. keturunannya banyak menyebar di YAMAN, dan mereka pernah membunuh pendakwah yg ditugaskan oleh Salahuddin Al-Ayyubi di Yaman akhirnya oleh Salahudin al Ayubi di balas dg setimpal sampai hancurlah kekuasaan Daulah Fatimiyah di Mesir, yg kemudian keturunan mereka berbondong-bondong masuk Yaman, dlm pekembangan selanjutnya di Yaman ada penggabungan ajaran syiah dg sunni jadilah syiah Zaidiyah. Ente tes DNA buktikan !!! pasti 100% jauh dari keturunan Arab Quraisy, pasti darah Yahudi yg paling banyak nempel di darah ente !!!.China banyak muslimnya, ente yg koplak yg bawa2 nama besar Ahlul Bait, akhlak jauh dari akhlak Ahlul Bait !!! Hati ente sudah mati !!! موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah Mencari legalitas dunia dg dogma agama !!! ENTE INI YG (truncated)",1,204,mesir yg kemudian keturunan,mereka,berbondong bondong masuk yaman,mereka
UNKNOWN,"Pernah dengar : revolusi memakan anaknya sendiri ? Revolusi mengakibatkan korban bukan hanya orang lain, tetapi juga keluarga sendiri. Revolusi memporakporandakan tatanan yang mapan, menimbulkan banyak ketidaknyamanan. Bagaimana dengan demokrasi ? Demokrasi terwujud juga tergantung kepada siapa yang paling berkepentingan, atas nama rakyat tapi demi kepentingan modal, demi oligarki, demi rezim bahkan demi perseorangan. Disinilah yang saya maksud situasi krusial, situasi politik yang dianalisa : Meski partai pengusung Jokowi sbg presiden 2 periode sudah mencalonkan Ganjar Pranowo penerusnya, akankah ditinggalkan Jokowi demi sang anak yang digadang-gadang sebagai cawapresnya Prabowo Subianto, lawan yang gagal berkuasa selama perebutan 3 periode ? Dengan alasan lebih memberi jaminan kepastian bahwa anaknya Gibran sebagai cawapres dan capres Prabowo Subianto yang lebih dulu mengumbar akan jaminan keberlangsungan gagasan Jokowi, maka Gibran direlakan dan genderang perteruan dgn PDIP akan ditabuh Akankah Jokowi termakan oleh 'jebakan' halus penuh pujian Prabowo Subianto ? Tentang keputusan batas umur kandidat presiden/wakil presiden oleh MK dan detik-detik pendaftaran capres/wacapres hingga 25 Oktober 2024 ini Permasalahan analisa politik ini menjadikan pergunjingan setiap orang yang 'melek' politik, apalagi mereka yang tergabung dalam grup-grup media sosial atau relawan, belum lagi kelompok-kelompok yang berkepentingan termasuk partai politik. Saya menilai, sungguh pertaruhan besar eksistensi Jokowi yang selama ini cantik, akankah terdegradasi stlh 16-25 Oktober 2024 Wawlohualambisawab",0,172,yang melek politik apalagi,mereka,yang tergabung dalam grup,mereka
